seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
5,LinearSVC,combined,overlap_aware,7816,1190,0.9781512605042016,0.9292715476824572,0.9224447965426014,0.9257099686158196,0.9969040247678018,0.9989658738366081,0.9979338842975206,0.8924731182795699,0.8556701030927835,0.8736842105263158,0.8984375,0.9126984126984127,0.905511811023622
6,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9596638655462185,0.9155647696265042,0.8499351393678625,0.8744476041151232,0.9767206477732794,0.9979317476732161,0.9872122762148338,0.9117647058823529,0.6391752577319587,0.7515151515151515,0.8582089552238806,0.9126984126984127,0.8846153846153846
6,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.1689075630252101,0.1218676122931442,0.5981836033382425,0.1994159348738633,0.0,0.0,0.0,0.11666666666666667,0.865979381443299,0.20563035495716034,0.24893617021276596,0.9285714285714286,0.3926174496644295
6,MultinomialNB,combined,overlap_aware,7816,1190,0.9756302521008403,0.9303773525186352,0.9221296173609099,0.9254932995368104,0.993801652892562,0.9948293691830403,0.9943152454780362,0.9101123595505618,0.8350515463917526,0.8709677419354839,0.8872180451127819,0.9365079365079365,0.9111969111969112
6,LogisticRegression,manual_only,overlap_aware,4759,1190,0.965546218487395,0.9084947014045529,0.8856380447868629,0.8967484396334299,0.984646878198567,0.9948293691830403,0.9897119341563786,0.8152173913043478,0.7731958762886598,0.7936507936507936,0.9256198347107438,0.8888888888888888,0.9068825910931174
6,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.16638655462184873,0.29343236046908944,0.5855015545737196,0.33660329126058475,0.0,0.0,0.0,0.07492795389048991,0.8041237113402062,0.13708260105448156,0.8053691275167785,0.9523809523809523,0.8727272727272727
6,LogisticRegression,combined,overlap_aware,7816,1190,0.9781512605042016,0.9371657177363698,0.938622330502841,0.9378667568823986,0.9937888198757764,0.9927611168562565,0.9932747025349198,0.8958333333333334,0.8865979381443299,0.8911917098445595,0.921875,0.9365079365079365,0.9291338582677166
6,LinearSVC,manual_only,overlap_aware,4759,1190,0.9672268907563025,0.9124590702948262,0.8894191796248321,0.9006187120222208,0.9856704196519959,0.9958634953464323,0.9907407407407407,0.8260869565217391,0.7835051546391752,0.8042328042328042,0.9256198347107438,0.8888888888888888,0.9068825910931174
6,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.16974789915966387,0.21197685701163263,0.5984563355697377,0.28437822287358194,0.0,0.0,0.0,0.08341915550978372,0.8350515463917526,0.15168539325842698,0.5525114155251142,0.9603174603174603,0.7014492753623188
6,LinearSVC,combined,overlap_aware,7816,1190,0.984873949579832,0.953310913779966,0.9490733055163378,0.9510975582778399,0.996900826446281,0.9979317476732161,0.9974160206718347,0.925531914893617,0.8969072164948454,0.9109947643979057,0.9375,0.9523809523809523,0.9448818897637795
7,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9537815126050421,0.9003119251862971,0.8212785687012492,0.8497326134540769,0.9718592964824121,1.0,0.9857288481141692,0.873015873015873,0.5670103092783505,0.6875,0.8560606060606061,0.8968253968253969,0.875968992248062
