seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
8,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9798319327731092,0.9373905796913435,0.9385928009634018,0.9379408930066339,0.9958634953464323,0.9958634953464323,0.9958634953464323,0.8888888888888888,0.9072164948453608,0.8979591836734694,0.9274193548387096,0.9126984126984127,0.92
8,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9621848739495799,0.9031103281531289,0.8641990350750572,0.8822527964244,0.9816887080366226,0.9979317476732161,0.9897435897435898,0.8333333333333334,0.7216494845360825,0.7734806629834254,0.8943089430894309,0.873015873015873,0.8835341365461847
8,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9789915966386554,0.9417049280685644,0.9342934748855921,0.9374161127923099,0.993801652892562,0.9948293691830403,0.9943152454780362,0.9222222222222223,0.8556701030927835,0.8877005347593583,0.9090909090909091,0.9523809523809523,0.9302325581395349
8,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9865546218487395,0.9601802316016254,0.9520635168829713,0.9558628042585262,0.9969040247678018,0.9989658738366081,0.9979338842975206,0.9456521739130435,0.8969072164948454,0.9206349206349206,0.937984496124031,0.9603174603174603,0.9490196078431372
9,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9453781512605042,0.8557894869400803,0.7931697188139154,0.8131007961312395,0.9767441860465116,0.9989658738366081,0.9877300613496932,0.8064516129032258,0.5154639175257731,0.6289308176100629,0.7841726618705036,0.8650793650793651,0.8226415094339623
9,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9647058823529412,0.8901634421180028,0.8852213595760968,0.8842482734511914,0.997920997920998,0.9927611168562565,0.995334370139969,0.8780487804878049,0.7422680412371134,0.8044692737430168,0.7945205479452054,0.9206349206349206,0.8529411764705882
9,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9680672268907563,0.899184139544074,0.8958753466477428,0.8957305949203732,0.9968879668049793,0.9937952430196484,0.9953392024857587,0.872093023255814,0.7731958762886598,0.819672131147541,0.8285714285714286,0.9206349206349206,0.8721804511278195
9,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9537815126050421,0.8679577045766577,0.8477381077888545,0.8575095853291058,0.9836233367451381,0.9937952430196484,0.9886831275720165,0.7473684210526316,0.7319587628865979,0.7395833333333334,0.8728813559322034,0.8174603174603174,0.8442622950819673
9,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9697478991596639,0.908510744085555,0.9089316336728356,0.9078945687420791,0.9948132780082988,0.9917269906928645,0.9932677369238736,0.8777777777777778,0.8144329896907216,0.8449197860962567,0.8529411764705882,0.9206349206349206,0.8854961832061069
9,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9764705882352941,0.927533904849585,0.9294486843447919,0.9283036683238278,0.9958549222797928,0.9937952430196484,0.994824016563147,0.8936170212765957,0.865979381443299,0.8795811518324608,0.8931297709923665,0.9285714285714286,0.9105058365758755
9,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9554621848739496,0.8743888706357431,0.8437539608927364,0.8583568746110624,0.9826707441386341,0.9968976215098242,0.9897330595482546,0.7727272727272727,0.7010309278350515,0.7351351351351352,0.8677685950413223,0.8333333333333334,0.8502024291497976
9,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9789915966386554,0.9375247471049276,0.9373851922812998,0.9365884862540126,0.9968879668049793,0.9937952430196484,0.9953392024857587,0.9333333333333333,0.865979381443299,0.8983957219251337,0.8823529411764706,0.9523809523809523,0.916030534351145
9,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9873949579831933,0.9598859597748194,0.9562908664711456,0.9580498488423159,0.9979338842975206,0.9989658738366081,0.9984496124031008,0.9368421052631579,0.9175257731958762,0.9270833333333334,0.9448818897637795,0.9523809523809523,0.9486166007905138
10,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9478991596638655,0.8739980531857423,0.7964326624120438,0.8168693638533969,0.9757820383451059,1.0,0.9877425944841676,0.8545454545454545,0.4845360824742268,0.618421052631579,0.7916666666666666,0.9047619047619048,0.8444444444444444
10,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9630252100840336,0.8922060107245292,0.8651907142882527,0.8733431339970421,0.9917695473251029,0.9968976215098242,0.9943269726663229,0.8666666666666667,0.6701030927835051,0.7558139534883721,0.8181818181818182,0.9285714285714286,0.8698884758364313
10,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9621848739495799,0.8865976497502004,0.8633361351140859,0.8705565620529075,0.9927909371781668,0.9968976215098242,0.9948400412796697,0.8571428571428571,0.6804123711340206,0.7586206896551724,0.8098591549295775,0.9126984126984127,0.8582089552238806
10,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9445378151260504,0.8357978749904649,0.7982894979025001,0.8129432382063961,0.9806714140386572,0.9968976215098242,0.9887179487179487,0.7297297297297297,0.5567010309278351,0.631578947368421,0.7969924812030075,0.8412698412698413,0.8185328185328186
